Id,title,island,locality,price,beds,size,link,date,advert_type
2702,"Flat / Apartment in Ramon de Moncada, 17, Santa Ponça, Calvià",Mallorca,Calvia,760,2,80,https://www.idealista.com/en/inmueble/91390156/,2020-10-25 08:30:05.832041+00:00,rent
2703,"Flat / Apartment in Portals Nous - Bendinat, Calvià",Mallorca,Calvia,960,3,90,https://www.idealista.com/en/inmueble/91313345/,2020-10-25 08:30:05.863246+00:00,rent
2704,"Flat / Apartment in Illetes, Calvià",Mallorca,Calvia,1220,2,72,https://www.idealista.com/en/inmueble/91082067/,2020-10-25 08:30:15.035353+00:00,rent
2705,"Penthouse in calle Isaac Albéniz, Peguera, Calvià",Mallorca,Calvia,1400,2,78,https://www.idealista.com/en/inmueble/90990700/,2020-10-25 08:30:15.045344+00:00,rent
2706,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,900,2,60,https://www.idealista.com/en/inmueble/88695711/,2020-10-25 08:30:15.050544+00:00,rent
2707,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,950,2,90,https://www.idealista.com/en/inmueble/90721285/,2020-10-25 08:30:15.072233+00:00,rent
2708,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1025,2,85,https://www.idealista.com/en/inmueble/90613393/,2020-10-25 08:30:24.316140+00:00,rent
2709,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1200,3,95,https://www.idealista.com/en/inmueble/89212894/,2020-10-25 08:30:24.367767+00:00,rent
2710,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,900,3,100,https://www.idealista.com/en/inmueble/88900220/,2020-10-25 08:30:24.379903+00:00,rent
2711,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,2100,2,90,https://www.idealista.com/en/inmueble/88254656/,2020-10-25 08:30:24.398777+00:00,rent
2712,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,1500,2,96,https://www.idealista.com/en/inmueble/86784803/,2020-10-25 08:30:24.406730+00:00,rent
2713,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,900,2,60,https://www.idealista.com/en/inmueble/91429702/,2020-10-25 08:30:24.416495+00:00,rent
2714,"Flat / Apartment in via de la creu, Santa Ponça, Calvià",Mallorca,Calvia,850,3,80,https://www.idealista.com/en/inmueble/86743238/,2020-10-25 08:30:35.058333+00:00,rent
2715,"Duplex in avenida Magaluf, 5, Magaluf, Calvià",Mallorca,Calvia,970,2,80,https://www.idealista.com/en/inmueble/90880114/,2020-10-25 08:30:35.111930+00:00,rent
2716,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,950,2,90,https://www.idealista.com/en/inmueble/90448887/,2020-10-25 08:30:35.134676+00:00,rent
2717,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,2000,3,95,https://www.idealista.com/en/inmueble/90100218/,2020-10-25 08:30:35.156313+00:00,rent
2718,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1100,2,75,https://www.idealista.com/en/inmueble/83779739/,2020-10-25 08:30:35.194877+00:00,rent
2719,"Flat / Apartment in El Toro, Calvià",Mallorca,Calvia,1050,2,80,https://www.idealista.com/en/inmueble/85569631/,2020-10-25 08:30:44.175386+00:00,rent
2720,"Flat / Apartment in avenida Pere Vaquer, 20, Magaluf, Calvià",Mallorca,Calvia,900,3,90,https://www.idealista.com/en/inmueble/82715974/,2020-10-25 08:30:44.211556+00:00,rent
2721,"Flat / Apartment in Illetes, Calvià",Mallorca,Calvia,1200,2,80,https://www.idealista.com/en/inmueble/90981831/,2020-10-25 08:30:44.225122+00:00,rent
2722,"Flat / Apartment in calle de Ramon de Montcada, 8, Santa Ponça, Calvià",Mallorca,Calvia,700,2,66,https://www.idealista.com/en/inmueble/85904693/,2020-10-25 08:30:44.256199+00:00,rent
2723,"Flat / Apartment in Illetes, Calvià",Mallorca,Calvia,1099,3,95,https://www.idealista.com/en/inmueble/83174895/,2020-10-25 08:30:44.288854+00:00,rent
2724,"Flat / Apartment in duque de estremera, NN, Palmanova, Calvià",Mallorca,Calvia,900,2,80,https://www.idealista.com/en/inmueble/91014658/,2020-10-25 08:30:53.366927+00:00,rent
2725,"Flat / Apartment in DUQUE DE EXTREMERA, Palmanova, Calvià",Mallorca,Calvia,900,2,81,https://www.idealista.com/en/inmueble/90971811/,2020-10-25 08:30:53.376582+00:00,rent
2726,"Penthouse in Santa Ponça, Calvià",Mallorca,Calvia,1100,3,96,https://www.idealista.com/en/inmueble/90944413/,2020-10-25 08:30:53.389930+00:00,rent
2727,"Flat / Apartment in El Toro, Calvià",Mallorca,Calvia,1300,2,80,https://www.idealista.com/en/inmueble/90909833/,2020-10-25 08:30:53.395067+00:00,rent
2728,"Flat / Apartment in calle Benito Jerónimo Feijóo, 2, Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1700,3,100,https://www.idealista.com/en/inmueble/90854066/,2020-10-25 08:30:53.399771+00:00,rent
2729,Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),550,2,75,https://www.idealista.com/en/inmueble/89794890/,2020-10-25 08:30:53.405798+00:00,rent
2730,"Flat / Apartment in Jorge Sand, 5, Santa Ponça, Calvià",Mallorca,Calvia,1300,2,100,https://www.idealista.com/en/inmueble/90730320/,2020-10-25 08:30:53.422038+00:00,rent
2731,"Flat / Apartment in calle dels Hostalets, NN, Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1200,2,75,https://www.idealista.com/en/inmueble/90626232/,2020-10-25 08:30:53.430653+00:00,rent
2732,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1200,2,88,https://www.idealista.com/en/inmueble/91415320/,2020-10-25 08:30:53.447112+00:00,rent
2733,"Flat / Apartment in Cala Vinyes, Calvià",Mallorca,Calvia,800,2,99,https://www.idealista.com/en/inmueble/86986754/,2020-10-25 08:31:02.516413+00:00,rent
2734,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1000,2,74,https://www.idealista.com/en/inmueble/90600000/,2020-10-25 08:31:02.610886+00:00,rent
2735,"Flat / Apartment in Miquel de los Santos Oliver, Palmanova, Calvià",Mallorca,Calvia,1100,2,80,https://www.idealista.com/en/inmueble/90469429/,2020-10-25 08:31:02.624622+00:00,rent
2736,"Flat / Apartment in avenida Notari Alemany, Magaluf, Calvià",Mallorca,Calvia,1500,2,90,https://www.idealista.com/en/inmueble/88708609/,2020-10-25 08:31:12.062514+00:00,rent
2737,"Flat / Apartment in Cas Catala, Calvià",Mallorca,Calvia,2900,2,100,https://www.idealista.com/en/inmueble/88545930/,2020-10-25 08:31:12.069732+00:00,rent
2738,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1500,3,100,https://www.idealista.com/en/inmueble/88212407/,2020-10-25 08:31:12.081008+00:00,rent
2739,"Flat / Apartment in Cas Catala, Calvià",Mallorca,Calvia,3000,3,70,https://www.idealista.com/en/inmueble/922769/,2020-10-25 08:31:12.091710+00:00,rent
2740,"Flat / Apartment in Portals Nous - Bendinat, Calvià",Mallorca,Calvia,750,2,70,https://www.idealista.com/en/inmueble/91452726/,2020-10-25 08:31:12.096830+00:00,rent
2741,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,950,2,70,https://www.idealista.com/en/inmueble/91412373/,2020-10-25 08:31:12.103676+00:00,rent
2742,"Flat / Apartment in Portals Nous, Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1000,2,70,https://www.idealista.com/en/inmueble/90324979/,2020-10-25 08:31:12.167434+00:00,rent
2743,"Duplex in Magaluf, Calvià",Mallorca,Calvia,900,2,84,https://www.idealista.com/en/inmueble/85233074/,2020-10-25 08:31:12.208022+00:00,rent
2744,"Flat / Apartment in Illetes, Calvià",Mallorca,Calvia,2490,3,95,https://www.idealista.com/en/inmueble/91087194/,2020-10-25 08:31:21.448968+00:00,rent
2745,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,900,2,52,https://www.idealista.com/en/inmueble/90873793/,2020-10-25 08:31:21.459980+00:00,rent
2746,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,800,2,70,https://www.idealista.com/en/inmueble/90763130/,2020-10-25 08:31:21.465035+00:00,rent
2747,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,899,2,95,https://www.idealista.com/en/inmueble/87791529/,2020-10-25 08:31:21.471703+00:00,rent
2748,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1100,3,85,https://www.idealista.com/en/inmueble/90755931/,2020-10-25 08:31:21.476599+00:00,rent
2749,"Flat / Apartment in Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1200,2,55,https://www.idealista.com/en/inmueble/90981192/,2020-10-25 08:31:21.496787+00:00,rent
2750,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1199,2,80,https://www.idealista.com/en/inmueble/87942722/,2020-10-25 08:31:21.502549+00:00,rent
2751,"Flat / Apartment in calle dels Hostalets, NN, Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1400,3,80,https://www.idealista.com/en/inmueble/89949715/,2020-10-25 08:31:21.517568+00:00,rent
2752,"Flat / Apartment in Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1800,2,78,https://www.idealista.com/en/inmueble/91390168/,2020-10-25 08:31:21.529301+00:00,rent
2753,"Flat / Apartment in Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1100,2,80,https://www.idealista.com/en/inmueble/91073829/,2020-10-25 08:31:21.557179+00:00,rent
2754,"Flat / Apartment in calle de la Brúixola, Puerto de Pollença",Mallorca,Puerto de Pollenca,850,2,90,https://www.idealista.com/en/inmueble/90786022/,2020-10-25 08:31:21.571481+00:00,rent
2755,"Flat / Apartment in avenida notary alemany, Magaluf, Calvià",Mallorca,Calvia,1400,2,90,https://www.idealista.com/en/inmueble/88876530/,2020-10-25 08:31:30.724149+00:00,rent
2756,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,1200,3,100,https://www.idealista.com/en/inmueble/90759858/,2020-10-25 08:31:30.729753+00:00,rent
2757,"Flat / Apartment in calle Benito Jerónimo Feijóo, 10, Portals Nous - Bendinat, Calvià",Mallorca,Calvia,1500,2,80,https://www.idealista.com/en/inmueble/91405160/,2020-10-25 08:31:30.737219+00:00,rent
2758,"Flat / Apartment in avenida de Miramar, 86, Sa Ràpita",Mallorca,Sa Rapita,700,2,100,https://www.idealista.com/en/inmueble/91362940/,2020-10-25 08:31:30.745940+00:00,rent
2759,"Flat / Apartment in calle Oliver de Terme, 9, Santa Ponça, Calvià",Mallorca,Calvia,700,2,70,https://www.idealista.com/en/inmueble/34775621/,2020-10-25 08:31:30.761265+00:00,rent
2760,"Flat / Apartment in calle de la Reina Isabel la Catòlica, 15, Santa Ponça, Calvià",Mallorca,Calvia,840,2,68,https://www.idealista.com/en/inmueble/89246148/,2020-10-25 08:31:30.775622+00:00,rent
2761,"Flat / Apartment in calle de Ramon de Montcada, 12, Santa Ponça, Calvià",Mallorca,Calvia,900,2,60,https://www.idealista.com/en/inmueble/89093651/,2020-10-25 08:31:30.781257+00:00,rent
2762,"Flat / Apartment in calle del Xaloc, 18, Sa Ràpita",Mallorca,Sa Rapita,550,3,70,https://www.idealista.com/en/inmueble/91210526/,2020-10-25 08:31:30.806177+00:00,rent
2763,"Flat / Apartment in calle Ballena, Magaluf, Calvià",Mallorca,Calvia,900,2,60,https://www.idealista.com/en/inmueble/90918290/,2020-10-25 08:31:30.827543+00:00,rent
2764,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,1000,2,78,https://www.idealista.com/en/inmueble/83045621/,2020-10-25 08:31:40.998259+00:00,rent
2765,"Penthouse in Palmanova, Calvià",Mallorca,Calvia,1000,2,74,https://www.idealista.com/en/inmueble/86928904/,2020-10-25 08:31:41.028045+00:00,rent
2766,Penthouse in Puerto de Pollença,Mallorca,Puerto de Pollenca,4500,2,80,https://www.idealista.com/en/inmueble/84811673/,2020-10-25 08:31:49.761850+00:00,rent
2767,Flat / Apartment in Pollença,Mallorca,Pollenca,700,3,80,https://www.idealista.com/en/inmueble/83014264/,2020-10-25 08:31:49.778093+00:00,rent
2768,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,800,2,60,https://www.idealista.com/en/inmueble/90699547/,2020-10-25 08:31:49.797742+00:00,rent
2769,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,1050,2,85,https://www.idealista.com/en/inmueble/90207684/,2020-10-25 08:31:49.894062+00:00,rent
2770,"Flat / Apartment in calle Huguet des Far, 58, Santa Ponça, Calvià",Mallorca,Calvia,800,2,70,https://www.idealista.com/en/inmueble/91158207/,2020-10-25 08:31:58.822856+00:00,rent
2771,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,800,2,75,https://www.idealista.com/en/inmueble/91142003/,2020-10-25 08:31:58.835168+00:00,rent
2772,"Flat / Apartment in avenida del Rei Jaume I, 68, Santa Ponça, Calvià",Mallorca,Calvia,850,2,65,https://www.idealista.com/en/inmueble/91290936/,2020-10-25 08:31:58.857428+00:00,rent
2773,"Flat / Apartment in calle de les Sirenes, 30, Cala Vinyes, Calvià",Mallorca,Calvia,650,2,70,https://www.idealista.com/en/inmueble/91106469/,2020-10-25 08:31:58.875271+00:00,rent
2774,Flat / Apartment in Pollença,Mallorca,Pollenca,700,3,80,https://www.idealista.com/en/inmueble/90832122/,2020-10-25 08:31:58.880007+00:00,rent
2775,"Duplex in av magaluf 5, Magaluf, Calvià",Mallorca,Calvia,1300,2,85,https://www.idealista.com/en/inmueble/90460176/,2020-10-25 08:31:58.889876+00:00,rent
2776,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,950,2,68,https://www.idealista.com/en/inmueble/83000070/,2020-10-25 08:31:58.908577+00:00,rent
2777,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1000,2,90,https://www.idealista.com/en/inmueble/91288825/,2020-10-25 08:31:58.914006+00:00,rent
2778,"Duplex in avenida DE MAGALUF, 5, Magaluf, Calvià",Mallorca,Calvia,800,2,83,https://www.idealista.com/en/inmueble/90967312/,2020-10-25 08:32:09.620952+00:00,rent
2779,"Flat / Apartment in paseo illetes, 32, Illetes, Calvià",Mallorca,Calvia,900,3,65,https://www.idealista.com/en/inmueble/35476346/,2020-10-25 08:32:09.626190+00:00,rent
2780,"Flat / Apartment in paseo Illetes, 32, Illetes, Calvià",Mallorca,Calvia,900,2,72,https://www.idealista.com/en/inmueble/90724859/,2020-10-25 08:32:09.644376+00:00,rent
2781,"Flat / Apartment in carretera el T Carretera Magaluf-S. Ponsa, 12, El Toro, Calvià",Mallorca,Calvia,1200,2,74,https://www.idealista.com/en/inmueble/90272913/,2020-10-25 08:32:09.658791+00:00,rent
2782,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,750,2,80,https://www.idealista.com/en/inmueble/91226061/,2020-10-25 08:32:09.716736+00:00,rent
2783,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1200,2,75,https://www.idealista.com/en/inmueble/85432220/,2020-10-25 08:32:25.939924+00:00,rent
2784,"Flat / Apartment in Camp Redo, Palma de Mallorca",Mallorca,Palma de Mallorca,800,3,85,https://www.idealista.com/en/inmueble/91041521/,2020-10-25 08:32:25.972295+00:00,rent
2785,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,900,2,53,https://www.idealista.com/en/inmueble/91016584/,2020-10-25 08:32:25.980327+00:00,rent
2786,"Penthouse in Son Ferrer, Calvià",Mallorca,Calvia,830,3,90,https://www.idealista.com/en/inmueble/90986503/,2020-10-25 08:32:26.002246+00:00,rent
2787,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,875,2,74,https://www.idealista.com/en/inmueble/88978056/,2020-10-25 08:32:26.096988+00:00,rent
2788,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1250,3,94,https://www.idealista.com/en/inmueble/87991637/,2020-10-25 08:32:26.124833+00:00,rent
2789,"Flat / Apartment in avenida Notari Alemany, 1, Magaluf, Calvià",Mallorca,Calvia,1500,2,90,https://www.idealista.com/en/inmueble/86284330/,2020-10-25 08:32:36.236350+00:00,rent
2790,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,800,2,66,https://www.idealista.com/en/inmueble/85936676/,2020-10-25 08:32:36.244630+00:00,rent
2791,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,1200,2,95,https://www.idealista.com/en/inmueble/91241946/,2020-10-25 08:32:36.253400+00:00,rent
2792,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,750,2,79,https://www.idealista.com/en/inmueble/91005374/,2020-10-25 08:32:36.260846+00:00,rent
2793,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,650,2,75,https://www.idealista.com/en/inmueble/32775938/,2020-10-25 08:32:36.269827+00:00,rent
2794,"Flat / Apartment in Santa Ponça, Calvià",Mallorca,Calvia,1300,2,100,https://www.idealista.com/en/inmueble/90631041/,2020-10-25 08:32:36.278779+00:00,rent
2795,"Flat / Apartment in Casco Urbano, Adeje",Tenerife,Adeje,700,3,90,https://www.idealista.com/en/inmueble/91544100/,2020-10-27 05:19:23.524376+00:00,rent
2796,"Flat / Apartment in calle Franco de Medina, 41, La Cuesta, San Cristóbal de la Laguna",Tenerife,San Cristobal de la Laguna,600,2,70,https://www.idealista.com/en/inmueble/91543240/,2020-10-27 05:19:23.534717+00:00,rent
2797,"Flat / Apartment in calle Flor de Pascua, 23, Acantilados de Los Gigantes, Santiago del Teide",Tenerife,Santiago del Teide,800,2,80,https://www.idealista.com/en/inmueble/86669899/,2020-10-27 05:19:23.539266+00:00,rent
2798,"Flat / Apartment in calle el Sauzal, La Cuesta, San Cristóbal de la Laguna",Tenerife,San Cristobal de la Laguna,500,3,90,https://www.idealista.com/en/inmueble/91541108/,2020-10-27 05:19:23.543658+00:00,rent
2799,"Penthouse in calle Garcilaso de la Vega, 17, La Salle, Santa Cruz de Tenerife",Tenerife,Santa Cruz de Tenerife,800,2,90,https://www.idealista.com/en/inmueble/91536123/,2020-10-27 05:19:23.549283+00:00,rent
2800,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,1200,3,100,https://www.idealista.com/en/inmueble/89096449/,2020-10-25 08:32:36.294685+00:00,rent
2801,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1050,2,75,https://www.idealista.com/en/inmueble/39754921/,2020-10-25 08:32:45.995912+00:00,rent
2802,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,1300,2,85,https://www.idealista.com/en/inmueble/90680094/,2020-10-25 08:32:46.018397+00:00,rent
2803,"Flat / Apartment in paseo Mar, 10, Palmanova, Calvià",Mallorca,Calvia,950,2,80,https://www.idealista.com/en/inmueble/82642505/,2020-10-25 08:32:46.054218+00:00,rent
2804,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,1250,2,70,https://www.idealista.com/en/inmueble/39754923/,2020-10-25 08:32:46.059005+00:00,rent
2805,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,1000,2,96,https://www.idealista.com/en/inmueble/90392547/,2020-10-25 08:32:46.071101+00:00,rent
2806,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,650,2,70,https://www.idealista.com/en/inmueble/89330328/,2020-10-25 08:32:46.107216+00:00,rent
2807,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,1300,2,80,https://www.idealista.com/en/inmueble/88668564/,2020-10-25 08:32:46.116299+00:00,rent
2808,"Flat / Apartment in calle del Pescador, 9, Puerto de Pollença",Mallorca,Puerto de Pollenca,650,2,75,https://www.idealista.com/en/inmueble/89249928/,2020-10-25 08:32:54.973782+00:00,rent
2809,"Flat / Apartment in paseo Illetes, 109, Illetes, Calvià",Mallorca,Calvia,1200,2,80,https://www.idealista.com/en/inmueble/88943766/,2020-10-25 08:32:54.996497+00:00,rent
2810,"Flat / Apartment in calle Méndez Núñez, 35, Toscal, Santa Cruz de Tenerife",Tenerife,Santa Cruz de Tenerife,650,3,80,https://www.idealista.com/en/inmueble/91528100/,2020-10-26 05:19:18.613788+00:00,rent
2811,"Flat / Apartment in Palm Mar, Arona",Tenerife,Arona,650,2,68,https://www.idealista.com/en/inmueble/84034480/,2020-10-26 05:19:18.622227+00:00,rent
2812,"Duplex in calle Los Ángeles, NN, Vistabella-Villa Benítez-Ballester, Santa Cruz de Tenerife",Tenerife,Santa Cruz de Tenerife,650,2,100,https://www.idealista.com/en/inmueble/91526279/,2020-10-26 05:19:18.631766+00:00,rent
2813,"Flat / Apartment in calle Argentina, 6, El Médano, Granadilla de Abona",Tenerife,Granadilla de Abona,700,2,75,https://www.idealista.com/en/inmueble/90943849/,2020-10-26 05:20:36.922503+00:00,rent
2814,"Flat / Apartment in Callao Salvaje - Playa Paraíso, Adeje",Tenerife,Adeje,680,2,50,https://www.idealista.com/en/inmueble/90738220/,2020-10-26 05:21:39.191082+00:00,rent
2815,"Flat / Apartment in la gallega, NN, La Gallega, Santa Cruz de Tenerife",Tenerife,Santa Cruz de Tenerife,565,2,70,https://www.idealista.com/en/inmueble/91508151/,2020-10-26 05:21:39.258175+00:00,rent
2816,"Flat / Apartment in avenida de Venezuela, 61, La Salud, Santa Cruz de Tenerife",Tenerife,Santa Cruz de Tenerife,520,2,60,https://www.idealista.com/en/inmueble/87518246/,2020-10-26 05:22:05.134667+00:00,rent
2817,"Flat / Apartment in plaza párroco Manuel Guedes, 4, Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,700,2,60,https://www.idealista.com/en/inmueble/89663977/,2020-10-26 06:21:21.538711+00:00,rent
2818,"Flat / Apartment in calle Brazil, NN, El Tablero, San Bartolomé de Tirajana",Gran Canaria,San Bartolome de Tirajana,800,3,90,https://www.idealista.com/en/inmueble/86238793/,2020-10-26 06:21:21.551018+00:00,rent
2819,"Flat / Apartment in calle Médico Juan Sánchez Rodríguez, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucia de Tirajana,550,3,95,https://www.idealista.com/en/inmueble/91526385/,2020-10-26 06:21:21.558857+00:00,rent
2820,"Flat / Apartment in calle San Lucas, 46, Santidad, Arucas",Gran Canaria,Arucas,380,2,55,https://www.idealista.com/en/inmueble/91523112/,2020-10-26 06:21:21.564520+00:00,rent
2821,"Flat / Apartment in calle Poetisa Maria del Pino Blanco Jardin, 11, San Gregorio, Telde",Gran Canaria,Telde,500,2,75,https://www.idealista.com/en/inmueble/91525083/,2020-10-26 06:21:21.570325+00:00,rent
2822,"Flat / Apartment in calle Montserrat Caballe, San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolome de Tirajana,900,2,80,https://www.idealista.com/en/inmueble/91513372/,2020-10-26 06:21:21.681292+00:00,rent
2823,"Flat / Apartment in calle Manolo Millares, 77, Centro, Arrecife",Lanzarote,Arrecife,450,2,70,https://www.idealista.com/en/inmueble/88881400/,2020-10-26 07:23:21.750754+00:00,rent
2824,"Flat / Apartment in calle Ingeniero Paz Peraza, 18, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,410,2,90,https://www.idealista.com/en/inmueble/1970819/,2020-10-26 07:23:21.765156+00:00,rent
2825,"Flat / Apartment in plaza marques de palmer, La Seu - Cort - Monti-Sion, Palma de Mallorca",Mallorca,Palma de Mallorca,1300,3,100,https://www.idealista.com/en/inmueble/83627804/,2020-10-26 08:25:21.165483+00:00,rent
2826,"Flat / Apartment in Reina Escalarmunda, La Missio - Mercat, Palma de Mallorca",Mallorca,Palma de Mallorca,1150,2,85,https://www.idealista.com/en/inmueble/91528596/,2020-10-26 08:25:21.178166+00:00,rent
2827,"Flat / Apartment in miguel altoaguirre, Magaluf, Calvià",Mallorca,Calvia,1100,2,85,https://www.idealista.com/en/inmueble/91528117/,2020-10-26 08:25:21.187066+00:00,rent
2828,"Flat / Apartment in La Llotja, Palma de Mallorca",Mallorca,Palma de Mallorca,1100,2,85,https://www.idealista.com/en/inmueble/91528078/,2020-10-26 08:25:21.196620+00:00,rent
2829,"Flat / Apartment in Palmanova, Calvià",Mallorca,Calvia,950,2,70,https://www.idealista.com/en/inmueble/91528038/,2020-10-26 08:25:21.206586+00:00,rent
2830,"Flat / Apartment in avenida joan miro, Sant Agustí, Palma de Mallorca",Mallorca,Palma de Mallorca,900,2,80,https://www.idealista.com/en/inmueble/91527954/,2020-10-26 08:25:21.212069+00:00,rent
2831,"Flat / Apartment in paseo illetas, Illetes, Calvià",Mallorca,Calvia,900,2,70,https://www.idealista.com/en/inmueble/91527901/,2020-10-26 08:25:21.216799+00:00,rent
2832,"Flat / Apartment in llibertat, Camp d'En Serralta , Palma de Mallorca",Mallorca,Palma de Mallorca,850,3,95,https://www.idealista.com/en/inmueble/81822453/,2020-10-26 08:25:21.221461+00:00,rent
2833,"Flat / Apartment in calle Marian Aguiló, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,750,3,90,https://www.idealista.com/en/inmueble/91527420/,2020-10-26 08:25:21.226185+00:00,rent
2834,"Flat / Apartment in calle Trencadors, 7, S'Arenal, Llucmajor",Mallorca,Llucmajor,750,2,75,https://www.idealista.com/en/inmueble/91527227/,2020-10-26 08:25:21.231755+00:00,rent
2835,"Flat / Apartment in biniali, Rafal Nou - Estadi Balear - Son Malferit, Palma de Mallorca",Mallorca,Palma de Mallorca,750,3,90,https://www.idealista.com/en/inmueble/89308432/,2020-10-26 08:25:21.236880+00:00,rent
2836,"Flat / Apartment in Andalusia, 16, Zona Colegios - Son Moix, Palma de Mallorca",Mallorca,Palma de Mallorca,1100,2,100,https://www.idealista.com/en/inmueble/91526962/,2020-10-26 08:25:21.241625+00:00,rent
2837,"Flat / Apartment in Sa Torre, Llucmajor",Mallorca,Llucmajor,1200,3,90,https://www.idealista.com/en/inmueble/91526535/,2020-10-26 08:25:21.247199+00:00,rent
2838,"Penthouse in Badia Blava-Badia Gran-Tolleric, Llucmajor",Mallorca,Llucmajor,730,2,85,https://www.idealista.com/en/inmueble/91525959/,2020-10-26 08:25:21.251955+00:00,rent
2839,"Flat / Apartment in Barcarés - Manresa - Bonaire, Alcúdia",Mallorca,Alcudia,700,2,72,https://www.idealista.com/en/inmueble/91502902/,2020-10-26 08:25:41.647014+00:00,rent
2840,"Flat / Apartment in pins, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcudia,700,2,76,https://www.idealista.com/en/inmueble/91499191/,2020-10-26 08:25:41.662003+00:00,rent
2841,"Flat / Apartment in avenida Pere Mas i Reus, 6, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcudia,750,2,67,https://www.idealista.com/en/inmueble/91445514/,2020-10-26 08:25:51.983247+00:00,rent
2842,"Flat / Apartment in carretera d'Artà, 7, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcudia,1000,2,60,https://www.idealista.com/en/inmueble/91341544/,2020-10-26 08:26:01.114773+00:00,rent
2843,"Flat / Apartment in carretera d'Artà, NN, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcudia,1000,2,60,https://www.idealista.com/en/inmueble/91341357/,2020-10-26 08:26:01.122588+00:00,rent
2844,"Flat / Apartment in Carreterra d´Arta, NN, Port d'Alcúdia - Platja d'Alcúdia, Alcúdia",Mallorca,Alcudia,1000,2,60,https://www.idealista.com/en/inmueble/91341226/,2020-10-26 08:26:01.131496+00:00,rent
