dateRep,cases,deaths,country,median_age,gdp_per_capita,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,testing_rate,positivity_rate,Population
18/09/2020,224,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/09/2020,250,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/09/2020,357,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/09/2020,207,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/09/2020,255,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/09/2020,159,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/09/2020,211,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/09/2020,196,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/09/2020,84,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/09/2020,306,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/09/2020,102,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/09/2020,138,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/09/2020,231,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/09/2020,97,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/09/2020,92,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/09/2020,89,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/09/2020,214,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/09/2020,51,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
31/08/2020,40,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/08/2020,141,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/08/2020,126,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/08/2020,90,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/08/2020,162,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/08/2020,85,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/08/2020,147,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/08/2020,61,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/08/2020,153,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/08/2020,79,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/08/2020,129,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/08/2020,48,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/08/2020,186,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/08/2020,56,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/08/2020,66,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/08/2020,196,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/08/2020,66,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/08/2020,91,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/08/2020,37,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/08/2020,33,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/08/2020,56,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/08/2020,68,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/08/2020,174,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/08/2020,98,4,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/08/2020,69,5,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/08/2020,50,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/08/2020,45,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/08/2020,46,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/08/2020,53,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/08/2020,44,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/08/2020,38,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
31/07/2020,85,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/07/2020,13,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/07/2020,37,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/07/2020,11,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/07/2020,12,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/07/2020,24,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/07/2020,19,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/07/2020,7,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/07/2020,17,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/07/2020,36,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/07/2020,6,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/07/2020,10,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/07/2020,20,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/07/2020,32,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/07/2020,15,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/07/2020,13,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/07/2020,32,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/07/2020,10,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/07/2020,17,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/07/2020,22,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/07/2020,24,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/07/2020,23,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/07/2020,4,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/07/2020,7,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/07/2020,4,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/07/2020,18,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/07/2020,11,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/07/2020,9,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/07/2020,12,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/07/2020,4,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/07/2020,11,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/06/2020,23,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/06/2020,2,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/06/2020,23,4,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/06/2020,9,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/06/2020,9,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/06/2020,5,6,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/06/2020,8,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/06/2020,4,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/06/2020,5,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/06/2020,6,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/06/2020,13,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/06/2020,14,4,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/06/2020,7,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/06/2020,13,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/06/2020,18,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/06/2020,8,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/06/2020,45,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/06/2020,12,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/06/2020,7,8,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/06/2020,16,4,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/06/2020,8,8,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/06/2020,6,4,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/06/2020,18,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/06/2020,20,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/06/2020,21,6,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/06/2020,31,5,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/06/2020,45,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/06/2020,4,8,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/06/2020,72,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/06/2020,61,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
31/05/2020,53,5,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/05/2020,35,6,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/05/2020,38,8,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/05/2020,68,16,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/05/2020,37,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/05/2020,59,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/05/2020,57,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/05/2020,76,12,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/05/2020,115,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/05/2020,76,12,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/05/2020,64,10,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/05/2020,51,14,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/05/2020,88,4,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/05/2020,64,10,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/05/2020,92,15,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/05/2020,129,12,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/05/2020,426,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/05/2020,159,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/05/2020,107,21,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/05/2020,139,9,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/05/2020,236,12,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/05/2020,219,17,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/05/2020,156,26,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/05/2020,137,28,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/05/2020,265,36,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/05/2020,261,20,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/05/2020,216,16,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/05/2020,330,38,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/05/2020,343,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/05/2020,221,33,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/05/2020,359,42,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/04/2020,376,31,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/04/2020,229,57,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/04/2020,386,15,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/04/2020,701,24,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/04/2020,377,234,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/04/2020,577,35,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/04/2020,936,25,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/04/2020,631,39,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/04/2020,388,43,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/04/2020,401,77,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/04/2020,493,39,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/04/2020,778,41,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/04/2020,709,44,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/04/2020,724,42,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/04/2020,1068,38,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/04/2020,832,41,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/04/2020,992,31,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/04/2020,727,14,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/04/2020,839,33,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/04/2020,696,24,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/04/2020,1169,28,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/04/2020,515,25,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/04/2020,345,36,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/04/2020,253,16,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/04/2020,507,21,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/04/2020,331,17,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/04/2020,424,22,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/04/2020,402,13,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/04/2020,212,14,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/04/2020,325,17,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
31/03/2020,295,8,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/03/2020,200,10,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/03/2020,294,14,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/03/2020,302,3,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/03/2020,255,10,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/03/2020,235,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/03/2020,204,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/03/2020,219,2,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/03/2020,121,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/03/2020,102,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/03/2020,126,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/03/2020,191,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/03/2020,74,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/03/2020,69,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/03/2020,54,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/03/2020,40,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/03/2020,38,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/03/2020,21,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/03/2020,27,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/03/2020,8,1,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/03/2020,14,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/03/2020,2,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/03/2020,1,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/03/2020,5,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/03/2020,7,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/03/2020,4,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/03/2020,1,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/03/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/03/2020,1,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
12/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
11/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
10/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
09/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
08/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
07/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
06/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
05/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
04/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
03/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
02/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
01/02/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
31/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
30/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
29/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
28/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
27/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
26/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
25/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
24/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
23/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
22/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
21/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
20/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
19/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
18/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
17/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
16/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
15/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
14/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
13/01/2020,0,0,Ireland,38.7,67335.293,3.28,,2.96,82.3,1839.204444,3.445714476,4941444.0
